"bin","type","target","value","location"
"20.7","bin","3 wk ahead","0.00149583954928557","HHS Region 5"
"20.7","bin","4 wk ahead","7.36977858814589e-05","HHS Region 5"
"20.8","bin","1 wk ahead","0","HHS Region 5"
"20.8","bin","2 wk ahead","0.00106416231370385","HHS Region 5"
"20.8","bin","3 wk ahead","0.00172925231247474","HHS Region 5"
"20.8","bin","4 wk ahead","6.30844813971054e-05","HHS Region 5"
"20.9","bin","1 wk ahead","0","HHS Region 5"
"20.9","bin","2 wk ahead","0.00111716865460582","HHS Region 5"
"20.9","bin","3 wk ahead","0.00148763197279435","HHS Region 5"
"20.9","bin","4 wk ahead","8.00437620494365e-05","HHS Region 5"
"21.0","bin","1 wk ahead","0","HHS Region 5"
"21.0","bin","2 wk ahead","0.00131239123314348","HHS Region 5"
"21.0","bin","3 wk ahead","0.00121167824531304","HHS Region 5"
"21.0","bin","4 wk ahead","7.36977858814589e-05","HHS Region 5"
"21.1","bin","1 wk ahead","0","HHS Region 5"
"21.1","bin","2 wk ahead","0.00115229565865665","HHS Region 5"
"21.1","bin","3 wk ahead","0.00142962710737107","HHS Region 5"
"21.1","bin","4 wk ahead","6.83911336392821e-05","HHS Region 5"
"21.2","bin","1 wk ahead","0","HHS Region 5"
"21.2","bin","2 wk ahead","0.000810664311563618","HHS Region 5"
"21.2","bin","3 wk ahead","0.00172976083130842","HHS Region 5"
"21.2","bin","4 wk ahead","0.000106076526074619","HHS Region 5"
"21.3","bin","1 wk ahead","0","HHS Region 5"
"21.3","bin","2 wk ahead","0.0011593203390513","HHS Region 5"
"21.3","bin","3 wk ahead","0.00161593171457201","HHS Region 5"
"21.3","bin","4 wk ahead","4.14522235660115e-05","HHS Region 5"
"21.4","bin","1 wk ahead","0","HHS Region 5"
"21.4","bin","2 wk ahead","0.000966952276080343","HHS Region 5"
"21.4","bin","3 wk ahead","0.00190246166238244","HHS Region 5"
"21.4","bin","4 wk ahead","5.75750047237352e-05","HHS Region 5"
"21.5","bin","1 wk ahead","0","HHS Region 5"
"21.5","bin","2 wk ahead","0.000984982600017289","HHS Region 5"
"21.5","bin","3 wk ahead","0.00198600402212838","HHS Region 5"
"21.5","bin","4 wk ahead","0.000204267254869758","HHS Region 5"
"21.6","bin","1 wk ahead","0","HHS Region 5"
"21.6","bin","2 wk ahead","0.000562497607795765","HHS Region 5"
"21.6","bin","3 wk ahead","0.0015637394942996","HHS Region 5"
"21.6","bin","4 wk ahead","0.000125262816746123","HHS Region 5"
"21.7","bin","1 wk ahead","0","HHS Region 5"
"21.7","bin","2 wk ahead","0.00098621303523544","HHS Region 5"
"21.7","bin","3 wk ahead","0.0021252445860183","HHS Region 5"
"21.7","bin","4 wk ahead","4.14522235660115e-05","HHS Region 5"
"21.8","bin","1 wk ahead","0","HHS Region 5"
"21.8","bin","2 wk ahead","0.000750217310978184","HHS Region 5"
"21.8","bin","3 wk ahead","0.00195838828231385","HHS Region 5"
"21.8","bin","4 wk ahead","0.000202901361735417","HHS Region 5"
"21.9","bin","1 wk ahead","0","HHS Region 5"
"21.9","bin","2 wk ahead","0.000732949902604995","HHS Region 5"
"21.9","bin","3 wk ahead","0.00156680979602884","HHS Region 5"
"21.9","bin","4 wk ahead","5.4644673087668e-05","HHS Region 5"
"22.0","bin","1 wk ahead","0","HHS Region 5"
"22.0","bin","2 wk ahead","0.000631417113208796","HHS Region 5"
"22.0","bin","3 wk ahead","0.00227330167549937","HHS Region 5"
"22.0","bin","4 wk ahead","0.000176007480825403","HHS Region 5"
"22.1","bin","1 wk ahead","0","HHS Region 5"
"22.1","bin","2 wk ahead","0.000683824755603985","HHS Region 5"
"22.1","bin","3 wk ahead","0.00212437395939315","HHS Region 5"
"22.1","bin","4 wk ahead","0.000209776731543128","HHS Region 5"
"22.2","bin","1 wk ahead","0","HHS Region 5"
"22.2","bin","2 wk ahead","0.000604536510169914","HHS Region 5"
"22.2","bin","3 wk ahead","0.00157368699880866","HHS Region 5"
"22.2","bin","4 wk ahead","0.000142925419015348","HHS Region 5"
"22.3","bin","1 wk ahead","0","HHS Region 5"
"22.3","bin","2 wk ahead","0.000667479731368038","HHS Region 5"
"22.3","bin","3 wk ahead","0.00151505847580194","HHS Region 5"
"22.3","bin","4 wk ahead","0.000206009900412454","HHS Region 5"
"22.4","bin","1 wk ahead","0","HHS Region 5"
"22.4","bin","2 wk ahead","0.000480627285846348","HHS Region 5"
"22.4","bin","3 wk ahead","0.00188019796481977","HHS Region 5"
"22.4","bin","4 wk ahead","0.000231206164943029","HHS Region 5"
"22.5","bin","1 wk ahead","0","HHS Region 5"
"22.5","bin","2 wk ahead","0.000413022426988554","HHS Region 5"
"22.5","bin","3 wk ahead","0.00209787561725895","HHS Region 5"
"22.5","bin","4 wk ahead","0.000206643575475868","HHS Region 5"
"22.6","bin","1 wk ahead","0","HHS Region 5"
"22.6","bin","2 wk ahead","0.000416471761164628","HHS Region 5"
"22.6","bin","3 wk ahead","0.00195324319985709","HHS Region 5"
"22.6","bin","4 wk ahead","0.000186120288124056","HHS Region 5"
"22.7","bin","1 wk ahead","0","HHS Region 5"
"22.7","bin","2 wk ahead","0.000355058340404699","HHS Region 5"
"22.7","bin","3 wk ahead","0.00198408442771721","HHS Region 5"
"22.7","bin","4 wk ahead","0.000313109183410606","HHS Region 5"
"22.8","bin","1 wk ahead","0","HHS Region 5"
"22.8","bin","2 wk ahead","0.000270624121574462","HHS Region 5"
"22.8","bin","3 wk ahead","0.00211961775442331","HHS Region 5"
"22.8","bin","4 wk ahead","0.000374131583958377","HHS Region 5"
"22.9","bin","1 wk ahead","0","HHS Region 5"
"22.9","bin","2 wk ahead","0.000551234061245729","HHS Region 5"
"22.9","bin","3 wk ahead","0.00244521084144884","HHS Region 5"
"22.9","bin","4 wk ahead","0.000323536230466034","HHS Region 5"
"23.0","bin","1 wk ahead","0","HHS Region 5"
"23.0","bin","2 wk ahead","0.000451052865246756","HHS Region 5"
"23.0","bin","3 wk ahead","0.00179052956320562","HHS Region 5"
"23.0","bin","4 wk ahead","0.000372037751816918","HHS Region 5"
"23.1","bin","1 wk ahead","0","HHS Region 5"
"23.1","bin","2 wk ahead","0.000396063146336222","HHS Region 5"
"23.1","bin","3 wk ahead","0.00167460981404562","HHS Region 5"
"23.1","bin","4 wk ahead","0.000398273340273294","HHS Region 5"
"23.2","bin","1 wk ahead","0","HHS Region 5"
"23.2","bin","2 wk ahead","0.000469224449382683","HHS Region 5"
"23.2","bin","3 wk ahead","0.00158008448660224","HHS Region 5"
"23.2","bin","4 wk ahead","0.000373428262341483","HHS Region 5"
"23.3","bin","1 wk ahead","0","HHS Region 5"
"23.3","bin","2 wk ahead","0.000240154894445874","HHS Region 5"
"23.3","bin","3 wk ahead","0.00210611683549436","HHS Region 5"
"23.3","bin","4 wk ahead","0.000321996409354532","HHS Region 5"
"23.4","bin","1 wk ahead","0","HHS Region 5"
"23.4","bin","2 wk ahead","0.00017752917020235","HHS Region 5"
"23.4","bin","3 wk ahead","0.00213034339391264","HHS Region 5"
"23.4","bin","4 wk ahead","0.000353538650053084","HHS Region 5"
"23.5","bin","1 wk ahead","0","HHS Region 5"
"23.5","bin","2 wk ahead","0.000240154894445874","HHS Region 5"
"23.5","bin","3 wk ahead","0.00206649928288958","HHS Region 5"
"23.5","bin","4 wk ahead","0.000372413555805906","HHS Region 5"
"23.6","bin","1 wk ahead","0","HHS Region 5"
"23.6","bin","2 wk ahead","9.5519558339303e-05","HHS Region 5"
"23.6","bin","3 wk ahead","0.00178200194786817","HHS Region 5"
"23.6","bin","4 wk ahead","0.000447962547717549","HHS Region 5"
"23.7","bin","1 wk ahead","0","HHS Region 5"
"23.7","bin","2 wk ahead","0.000159357586066423","HHS Region 5"
"23.7","bin","3 wk ahead","0.00170458238875927","HHS Region 5"
"23.7","bin","4 wk ahead","0.000391293689041902","HHS Region 5"
"23.8","bin","1 wk ahead","0","HHS Region 5"
"23.8","bin","2 wk ahead","0.000141186001930496","HHS Region 5"
"23.8","bin","3 wk ahead","0.00204483324600105","HHS Region 5"
"23.8","bin","4 wk ahead","0.000488602889179177","HHS Region 5"
"23.9","bin","1 wk ahead","0","HHS Region 5"
"23.9","bin","2 wk ahead","0.000141186001930496","HHS Region 5"
"23.9","bin","3 wk ahead","0.00180329951904281","HHS Region 5"
"23.9","bin","4 wk ahead","0.000639389488083781","HHS Region 5"
"24.0","bin","1 wk ahead","0","HHS Region 5"
"24.0","bin","2 wk ahead","0.00012301441779457","HHS Region 5"
"24.0","bin","3 wk ahead","0.00184587695437059","HHS Region 5"
"24.0","bin","4 wk ahead","0.000440007103884588","HHS Region 5"
"24.1","bin","1 wk ahead","0","HHS Region 5"
"24.1","bin","2 wk ahead","1.81715841359266e-05","HHS Region 5"
"24.1","bin","3 wk ahead","0.00197495543147477","HHS Region 5"
"24.1","bin","4 wk ahead","0.00088134536384672","HHS Region 5"
"24.2","bin","1 wk ahead","0","HHS Region 5"
"24.2","bin","2 wk ahead","0.00024602883558914","HHS Region 5"
"24.2","bin","3 wk ahead","0.00225881645693453","HHS Region 5"
"24.2","bin","4 wk ahead","0.000896277230453228","HHS Region 5"
"24.3","bin","1 wk ahead","0","HHS Region 5"
"24.3","bin","2 wk ahead","0.000176316866718754","HHS Region 5"
"24.3","bin","3 wk ahead","0.00206762697586969","HHS Region 5"
"24.3","bin","4 wk ahead","0.000785501142717603","HHS Region 5"
"24.4","bin","1 wk ahead","0","HHS Region 5"
"24.4","bin","2 wk ahead","0.00012301441779457","HHS Region 5"
"24.4","bin","3 wk ahead","0.00210535416901044","HHS Region 5"
"24.4","bin","4 wk ahead","0.000862217408949585","HHS Region 5"
"24.5","bin","1 wk ahead","0","HHS Region 5"
"24.5","bin","2 wk ahead","8.20096118630466e-05","HHS Region 5"
"24.5","bin","3 wk ahead","0.00175121230508026","HHS Region 5"
"24.5","bin","4 wk ahead","0.000834756239138483","HHS Region 5"
"24.6","bin","1 wk ahead","0","HHS Region 5"
"24.6","bin","2 wk ahead","8.20096118630466e-05","HHS Region 5"
"24.6","bin","3 wk ahead","0.00179160605431326","HHS Region 5"
"24.6","bin","4 wk ahead","0.000881342135388876","HHS Region 5"
"24.7","bin","1 wk ahead","0","HHS Region 5"
"24.7","bin","2 wk ahead","4.10048059315233e-05","HHS Region 5"
"24.7","bin","3 wk ahead","0.00155651192880047","HHS Region 5"
"24.7","bin","4 wk ahead","0.00100924851624261","HHS Region 5"
"24.8","bin","1 wk ahead","0","HHS Region 5"
"24.8","bin","2 wk ahead","1.81715841359266e-05","HHS Region 5"
"24.8","bin","3 wk ahead","0.00166096699944478","HHS Region 5"
"24.8","bin","4 wk ahead","0.00100458076654702","HHS Region 5"
"24.9","bin","1 wk ahead","0","HHS Region 5"
"24.9","bin","2 wk ahead","4.10048059315233e-05","HHS Region 5"
"24.9","bin","3 wk ahead","0.00181036346144457","HHS Region 5"
"24.9","bin","4 wk ahead","0.0010175574873861","HHS Region 5"
"25.0","bin","1 wk ahead","0","HHS Region 5"
"25.0","bin","2 wk ahead","0.000601087175993839","HHS Region 5"
"25.0","bin","3 wk ahead","0.0550286298875171","HHS Region 5"
"25.0","bin","4 wk ahead","0.148301023207183","HHS Region 5"
"0.0","bin","1 wk ahead","0","HHS Region 5"
"0.0","bin","2 wk ahead","0","HHS Region 5"
"0.0","bin","3 wk ahead","0","HHS Region 5"
"0.0","bin","4 wk ahead","0","HHS Region 5"
"0.1","bin","1 wk ahead","0","HHS Region 5"
"0.1","bin","2 wk ahead","0","HHS Region 5"
"0.1","bin","3 wk ahead","0","HHS Region 5"
"0.1","bin","4 wk ahead","0","HHS Region 5"
"0.2","bin","1 wk ahead","0","HHS Region 5"
"0.2","bin","2 wk ahead","0","HHS Region 5"
"0.2","bin","3 wk ahead","0","HHS Region 5"
"0.2","bin","4 wk ahead","0","HHS Region 5"
"0.3","bin","1 wk ahead","0","HHS Region 5"
"0.3","bin","2 wk ahead","0","HHS Region 5"
"0.3","bin","3 wk ahead","0","HHS Region 5"
"0.3","bin","4 wk ahead","0","HHS Region 5"
"0.4","bin","1 wk ahead","0","HHS Region 5"
"0.4","bin","2 wk ahead","0","HHS Region 5"
"0.4","bin","3 wk ahead","0","HHS Region 5"
"0.4","bin","4 wk ahead","0","HHS Region 5"
"0.5","bin","1 wk ahead","0","HHS Region 5"
"0.5","bin","2 wk ahead","0","HHS Region 5"
"0.5","bin","3 wk ahead","0","HHS Region 5"
"0.5","bin","4 wk ahead","0","HHS Region 5"
"0.6","bin","1 wk ahead","0","HHS Region 5"
"0.6","bin","2 wk ahead","0","HHS Region 5"
"0.6","bin","3 wk ahead","0","HHS Region 5"
"0.6","bin","4 wk ahead","0","HHS Region 5"
"0.7","bin","1 wk ahead","0","HHS Region 5"
"0.7","bin","2 wk ahead","0","HHS Region 5"
"0.7","bin","3 wk ahead","0","HHS Region 5"
"0.7","bin","4 wk ahead","0","HHS Region 5"
"0.8","bin","1 wk ahead","0","HHS Region 5"
"0.8","bin","2 wk ahead","0","HHS Region 5"
"0.8","bin","3 wk ahead","0","HHS Region 5"
"0.8","bin","4 wk ahead","0","HHS Region 5"
"0.9","bin","1 wk ahead","0","HHS Region 5"
"0.9","bin","2 wk ahead","0","HHS Region 5"
"0.9","bin","3 wk ahead","0","HHS Region 5"
"0.9","bin","4 wk ahead","0","HHS Region 5"
"1.0","bin","1 wk ahead","0","HHS Region 5"
"1.0","bin","2 wk ahead","0","HHS Region 5"
"1.0","bin","3 wk ahead","0","HHS Region 5"
"1.0","bin","4 wk ahead","0","HHS Region 5"
"1.1","bin","1 wk ahead","0","HHS Region 5"
"1.1","bin","2 wk ahead","0","HHS Region 5"
"1.1","bin","3 wk ahead","0","HHS Region 5"
"1.1","bin","4 wk ahead","0","HHS Region 5"
"1.2","bin","1 wk ahead","0","HHS Region 5"
"1.2","bin","2 wk ahead","0","HHS Region 5"
"1.2","bin","3 wk ahead","0","HHS Region 5"
"1.2","bin","4 wk ahead","0","HHS Region 5"
"1.3","bin","1 wk ahead","0","HHS Region 5"
"1.3","bin","2 wk ahead","0","HHS Region 5"
"1.3","bin","3 wk ahead","0","HHS Region 5"
"1.3","bin","4 wk ahead","0","HHS Region 5"
"1.4","bin","1 wk ahead","2.07261117830057e-05","HHS Region 5"
"1.4","bin","2 wk ahead","0","HHS Region 5"
"1.4","bin","3 wk ahead","0","HHS Region 5"
"1.4","bin","4 wk ahead","0","HHS Region 5"
"1.5","bin","1 wk ahead","0","HHS Region 5"
"1.5","bin","2 wk ahead","0","HHS Region 5"
"1.5","bin","3 wk ahead","0","HHS Region 5"
"1.5","bin","4 wk ahead","0","HHS Region 5"
"1.6","bin","1 wk ahead","0","HHS Region 5"
"1.6","bin","2 wk ahead","0","HHS Region 5"
"1.6","bin","3 wk ahead","0","HHS Region 5"
"1.6","bin","4 wk ahead","0","HHS Region 5"
"1.7","bin","1 wk ahead","0","HHS Region 5"
"1.7","bin","2 wk ahead","0","HHS Region 5"
"1.7","bin","3 wk ahead","0","HHS Region 5"
"1.7","bin","4 wk ahead","0","HHS Region 5"
"1.8","bin","1 wk ahead","0","HHS Region 5"
"1.8","bin","2 wk ahead","0","HHS Region 5"
"1.8","bin","3 wk ahead","0","HHS Region 5"
"1.8","bin","4 wk ahead","0","HHS Region 5"
"1.9","bin","1 wk ahead","0","HHS Region 5"
"1.9","bin","2 wk ahead","0","HHS Region 5"
"1.9","bin","3 wk ahead","0","HHS Region 5"
"1.9","bin","4 wk ahead","0","HHS Region 5"
"2.0","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"2.0","bin","2 wk ahead","0","HHS Region 5"
"2.0","bin","3 wk ahead","0","HHS Region 5"
"2.0","bin","4 wk ahead","0","HHS Region 5"
"2.1","bin","1 wk ahead","0","HHS Region 5"
"2.1","bin","2 wk ahead","0","HHS Region 5"
"2.1","bin","3 wk ahead","0","HHS Region 5"
"2.1","bin","4 wk ahead","0","HHS Region 5"
"2.2","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"2.2","bin","2 wk ahead","0","HHS Region 5"
"2.2","bin","3 wk ahead","0","HHS Region 5"
"2.2","bin","4 wk ahead","0","HHS Region 5"
"2.3","bin","1 wk ahead","0","HHS Region 5"
"2.3","bin","2 wk ahead","0","HHS Region 5"
"2.3","bin","3 wk ahead","0","HHS Region 5"
"2.3","bin","4 wk ahead","0","HHS Region 5"
"2.4","bin","1 wk ahead","0","HHS Region 5"
"2.4","bin","2 wk ahead","0","HHS Region 5"
"2.4","bin","3 wk ahead","0","HHS Region 5"
"2.4","bin","4 wk ahead","0","HHS Region 5"
"2.5","bin","1 wk ahead","0","HHS Region 5"
"2.5","bin","2 wk ahead","0","HHS Region 5"
"2.5","bin","3 wk ahead","0","HHS Region 5"
"2.5","bin","4 wk ahead","0","HHS Region 5"
"2.6","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"2.6","bin","2 wk ahead","0","HHS Region 5"
"2.6","bin","3 wk ahead","0","HHS Region 5"
"2.6","bin","4 wk ahead","0","HHS Region 5"
"2.7","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"2.7","bin","2 wk ahead","0","HHS Region 5"
"2.7","bin","3 wk ahead","0","HHS Region 5"
"2.7","bin","4 wk ahead","0","HHS Region 5"
"2.8","bin","1 wk ahead","0","HHS Region 5"
"2.8","bin","2 wk ahead","0","HHS Region 5"
"2.8","bin","3 wk ahead","0","HHS Region 5"
"2.8","bin","4 wk ahead","0","HHS Region 5"
"2.9","bin","1 wk ahead","0","HHS Region 5"
"2.9","bin","2 wk ahead","0","HHS Region 5"
"2.9","bin","3 wk ahead","0","HHS Region 5"
"2.9","bin","4 wk ahead","0","HHS Region 5"
"3.0","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"3.0","bin","2 wk ahead","0","HHS Region 5"
"3.0","bin","3 wk ahead","0","HHS Region 5"
"3.0","bin","4 wk ahead","0","HHS Region 5"
"3.1","bin","1 wk ahead","0","HHS Region 5"
"3.1","bin","2 wk ahead","0","HHS Region 5"
"3.1","bin","3 wk ahead","0","HHS Region 5"
"3.1","bin","4 wk ahead","0","HHS Region 5"
"3.2","bin","1 wk ahead","3.15422406985527e-05","HHS Region 5"
"3.2","bin","2 wk ahead","0","HHS Region 5"
"3.2","bin","3 wk ahead","0","HHS Region 5"
"3.2","bin","4 wk ahead","0","HHS Region 5"
"3.3","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"3.3","bin","2 wk ahead","0","HHS Region 5"
"3.3","bin","3 wk ahead","0","HHS Region 5"
"3.3","bin","4 wk ahead","0","HHS Region 5"
"3.4","bin","1 wk ahead","1.69592806523311e-05","HHS Region 5"
"3.4","bin","2 wk ahead","0","HHS Region 5"
"3.4","bin","3 wk ahead","0","HHS Region 5"
"3.4","bin","4 wk ahead","0","HHS Region 5"
"3.5","bin","1 wk ahead","3.68488929407294e-05","HHS Region 5"
"3.5","bin","2 wk ahead","0","HHS Region 5"
"3.5","bin","3 wk ahead","0","HHS Region 5"
"3.5","bin","4 wk ahead","0","HHS Region 5"
"3.6","bin","1 wk ahead","3.15422406985527e-05","HHS Region 5"
"3.6","bin","2 wk ahead","0","HHS Region 5"
"3.6","bin","3 wk ahead","0","HHS Region 5"
"3.6","bin","4 wk ahead","0","HHS Region 5"
"3.7","bin","1 wk ahead","3.15422406985527e-05","HHS Region 5"
"3.7","bin","2 wk ahead","0","HHS Region 5"
"3.7","bin","3 wk ahead","0","HHS Region 5"
"3.7","bin","4 wk ahead","0","HHS Region 5"
"3.8","bin","1 wk ahead","0","HHS Region 5"
"3.8","bin","2 wk ahead","0","HHS Region 5"
"3.8","bin","3 wk ahead","0","HHS Region 5"
"3.8","bin","4 wk ahead","0","HHS Region 5"
"3.9","bin","1 wk ahead","2.07261117830057e-05","HHS Region 5"
"3.9","bin","2 wk ahead","0","HHS Region 5"
"3.9","bin","3 wk ahead","0","HHS Region 5"
"3.9","bin","4 wk ahead","0","HHS Region 5"
"4.0","bin","1 wk ahead","3.39185613046623e-05","HHS Region 5"
"4.0","bin","2 wk ahead","0","HHS Region 5"
"4.0","bin","3 wk ahead","0","HHS Region 5"
"4.0","bin","4 wk ahead","0","HHS Region 5"
"4.1","bin","1 wk ahead","0.000278668362368112","HHS Region 5"
"4.1","bin","2 wk ahead","0","HHS Region 5"
"4.1","bin","3 wk ahead","0","HHS Region 5"
"4.1","bin","4 wk ahead","0","HHS Region 5"
"4.2","bin","1 wk ahead","8.91172454222879e-05","HHS Region 5"
"4.2","bin","2 wk ahead","0","HHS Region 5"
"4.2","bin","3 wk ahead","0","HHS Region 5"
"4.2","bin","4 wk ahead","0","HHS Region 5"
"4.3","bin","1 wk ahead","3.76853924353369e-05","HHS Region 5"
"4.3","bin","2 wk ahead","0","HHS Region 5"
"4.3","bin","3 wk ahead","0","HHS Region 5"
"4.3","bin","4 wk ahead","0","HHS Region 5"
"4.4","bin","1 wk ahead","0.000125966138363017","HHS Region 5"
"4.4","bin","2 wk ahead","0","HHS Region 5"
"4.4","bin","3 wk ahead","0","HHS Region 5"
"4.4","bin","4 wk ahead","0","HHS Region 5"
"4.5","bin","1 wk ahead","0.00024816544559536","HHS Region 5"
"4.5","bin","2 wk ahead","0","HHS Region 5"
"4.5","bin","3 wk ahead","0","HHS Region 5"
"4.5","bin","4 wk ahead","0","HHS Region 5"
"4.6","bin","1 wk ahead","0.000136782267278564","HHS Region 5"
"4.6","bin","2 wk ahead","0","HHS Region 5"
"4.6","bin","3 wk ahead","0","HHS Region 5"
"4.6","bin","4 wk ahead","0","HHS Region 5"
"4.7","bin","1 wk ahead","0.000182150632562187","HHS Region 5"
"4.7","bin","2 wk ahead","0","HHS Region 5"
"4.7","bin","3 wk ahead","0","HHS Region 5"
"4.7","bin","4 wk ahead","0","HHS Region 5"
"4.8","bin","1 wk ahead","0.000421093284197759","HHS Region 5"
"4.8","bin","2 wk ahead","0","HHS Region 5"
"4.8","bin","3 wk ahead","0","HHS Region 5"
"4.8","bin","4 wk ahead","0","HHS Region 5"
"4.9","bin","1 wk ahead","0.000222063035016697","HHS Region 5"
"4.9","bin","2 wk ahead","0","HHS Region 5"
"4.9","bin","3 wk ahead","0","HHS Region 5"
"4.9","bin","4 wk ahead","0","HHS Region 5"
"5.0","bin","1 wk ahead","0.000458645498755383","HHS Region 5"
"5.0","bin","2 wk ahead","0","HHS Region 5"
"5.0","bin","3 wk ahead","0","HHS Region 5"
"5.0","bin","4 wk ahead","0","HHS Region 5"
"5.1","bin","1 wk ahead","0.000291993989767481","HHS Region 5"
"5.1","bin","2 wk ahead","0","HHS Region 5"
"5.1","bin","3 wk ahead","0","HHS Region 5"
"5.1","bin","4 wk ahead","0","HHS Region 5"
"5.2","bin","1 wk ahead","0.000331976038775471","HHS Region 5"
"5.2","bin","2 wk ahead","0","HHS Region 5"
"5.2","bin","3 wk ahead","0","HHS Region 5"
